_id,parcel_id,address,zip_code,owner,property_type,create_date,latest_inspection_result,latest_inspection_score,record_number,inspection_status,latitude,longitude,neighborhood,council_district,ward
80245,0015R00125000000,No primary address specified,15210,WOODS PAUL & LOTTIE,Condemned/Dead End Property,2023-09-11,,,0015R00125000000,Active,40.4145363148,-80.0060724471,Beltzhoover,3,18
80246,0010P00109000000,"2164 CENTRE AVE, Pittsburgh, 15219",15219,E J PURPOSE LLC,Condemned/Dead End Property,2020-08-27,Fail,2,0010P00109000000,Active,40.4450357395,-79.9766528763,Middle Hill,6,5
80247,0014P00220000000,"331 BAUSMAN ST, Pittsburgh, 15210",15210,"",Condemned/Dead End Property,2025-10-23,Pass,0,0014P00220000000,Active,40.4144620569,-79.9944700396,Knoxville,3,30
80248,0014R00165000000,"112 ROCHELLE ST, Pittsburgh, 15210",15210,MARCH ANDREA,Condemned/Dead End Property,2023-02-24,Fail,1,0014R00165000000,Active,40.4149538689,-79.9887683002,Knoxville,3,30
80249,0014R00165000000,"112 ROCHELLE ST, Pittsburgh, 15210",15210,MARCH ANDREA,Condemned/Dead End Property,2023-02-24,Fail,2,0014R00165000000,Active,40.4149538689,-79.9887683002,Knoxville,3,30
80250,0124S00197000000,"6913 ODESSA PL, Pittsburgh, 15206",15208,CITY OF PITTSBURGH,Condemned/Dead End Property,2020-09-08,Fail,2,0124S00197000000,Active,40.4632659965,-79.9014644213,Homewood West,9,12
80251,0124N00016000000,"159 AUBURN ST, Pittsburgh, 15206",15206,EAST LIBERTY DEVELOPMENT INC,Condemned/Dead End Property,2020-07-31,Fail,2,0124N00016000000,Active,40.4626379655,-79.9150494675,Larimer,9,12
80252,0124L00125000000,"6532 DEARY ST, Pittsburgh, 15206",15206,"",Condemned/Dead End Property,2026-01-14,Fail,2,0124L00125000000,Active,40.4663682918,-79.9050070259,Lincoln-Lemington-Belmar,9,12
80253,0014P00214000000,"319 BAUSMAN ST, Pittsburgh, 15210",15210,TYH PA 9 LLC,Condemned/Dead End Property,2024-11-21,Pass,0,0014P00214000000,Active,40.4144765694,-79.9939297264,Knoxville,3,30
80254,0024G00100000000,"1126 BRABEC ST, Pittsburgh, 15212",15212,SMITH FRANCES E,Condemned/Dead End Property,2020-08-24,Fail,3,0024G00100000000,Active,40.4588166987,-79.9911672922,Troy Hill,1,24
80255,0024G00100000000,"1126 BRABEC ST, Pittsburgh, 15212",15212,SMITH FRANCES E,Condemned/Dead End Property,2025-02-24,Pass,0,0024G00100000000,Active,40.4588166987,-79.9911672922,Troy Hill,1,24
80256,0184E00274000000,"5132 INTERBORO AVE, Pittsburgh, PA 15207",15207,CATHERINE ECKERT POST 5321 HOME ASSN,Condemned/Dead End Property,2023-10-19,Fail,2,0184E00274000000,Active,40.3709771053,-79.9129328135,Lincoln Place,5,31
80257,0184E00274000000,"5132 INTERBORO AVE, Pittsburgh, PA 15207",15207,CATHERINE ECKERT POST 5321 HOME ASSN,Condemned/Dead End Property,2025-01-06,Pass,0,0184E00274000000,Active,40.3709771053,-79.9129328135,Lincoln Place,5,31
80258,0041R00065000000,"1627 STEUBEN ST, Pittsburgh, 15205",15205,"",Condemned/Dead End Property,2026-02-16,,,0041R00065000000,Active,40.4434560854,-80.0561851804,Crafton Heights,2,28
80259,0011K00031000000,"2028 5TH AVE, Pittsburgh, 15219",15219,LB2 ENTROPY LLC,Condemned/Dead End Property,2023-03-17,Fail,1,0011K00031000000,Active,40.4379404104,-79.9764464863,Bluff,6,1
80260,0231R00088000000,"2218 PARK HILL DR, Pittsburgh, 15221",15221,"",Condemned/Dead End Property,2020-09-08,Fail,2,0231R00088000000,Active,40.4541547683,-79.8738468814,East Hills,9,13
80261,0047N00303000000,"92 SOLAR ST, Pittsburgh, 15212",15212,WALTHER LAWRENCE E & HELEN L,Condemned/Dead End Property,2020-09-09,Fail,1,0047N00303000000,Active,40.4628491251,-79.9960234266,Spring Hill-City View,1,24
80262,0047N00303000000,"92 SOLAR ST, Pittsburgh, 15212",15212,WALTHER LAWRENCE E & HELEN L,Condemned/Dead End Property,2023-12-04,Pass,0,0047N00303000000,Active,40.4628491251,-79.9960234266,Spring Hill-City View,1,24
80263,0173N00297000000,"7019 UPLAND ST, Pittsburgh, 15208",15208,"",Condemned/Dead End Property,2024-03-20,Fail,2,0173N00297000000,Active,40.463193345,-79.8984830847,Homewood North,9,13
80264,0173N00297000000,"7019 UPLAND ST, Pittsburgh, 15208",15208,"",Condemned/Dead End Property,2026-03-23,,,0173N00297000000,Active,40.463193345,-79.8984830847,Homewood North,9,13
80265,0022F00276000000,"1321 COLUMBUS AVE, Pittsburgh, PA 15233",15233,PROKOPIV OLENA,Condemned/Dead End Property,2020-08-27,Fail,1,0022F00276000000,Active,40.4576887701,-80.0267656415,Manchester,6,21
80266,0020M00195000000,"304 LORENZ AVE, Pittsburgh, 15220",15220,PITTSBURGH LAND BANK,Condemned/Dead End Property,2020-09-03,Fail,2,0020M00195000000,Active,40.4470066506,-80.0365726577,Elliott,2,20
80267,0021N00045000000,"2713 MERWYN AVE, Pittsburgh, 15204",15204,PAZ ASSETS LLC,Condemned/Dead End Property,2024-06-26,Pass,0,0021N00045000000,Active,40.4538048987,-80.0491791184,Sheraden,2,20
80268,0027B00299000000,"822 CHEROKEE ST, Pittsburgh, 15219",15219,CITY OF PITTSBURGH,Condemned/Dead End Property,2023-05-26,Fail,1,0027B00299000000,Active,40.4510803495,-79.9601663339,Upper Hill,6,5
80269,0050E00021000000,"424 N MATHILDA ST, Pittsburgh, 15224",15224,CITY OF PITTSBURGH,Condemned/Dead End Property,2020-06-15,Fail,2,0050E00021000000,Active,40.468331618,-79.9453082912,Garfield,9,10
80270,0174B00222000000,"7321 MOUNT VERNON ST, Pittsburgh, 15208",15208,BELIEVE PROPERTIES LLC,Condemned/Dead End Property,2020-09-04,Fail,2,0174B00222000000,Active,40.4606883463,-79.8918285158,Homewood North,9,13
80271,0015G00203000000,"87 CLIMAX ST, Pittsburgh, 15210",15210,ALLISON JEAN,Condemned/Dead End Property,2023-08-16,Fail,2,0015G00203000000,Active,40.419100984,-80.0066594654,Beltzhoover,3,18
80272,0015G00203000000,"87 CLIMAX ST, Pittsburgh, 15210",15210,ALLISON JEAN,Condemned/Dead End Property,2024-02-16,Fail,1,0015G00203000000,Active,40.419100984,-80.0066594654,Beltzhoover,3,18
80273,0010L00036000000,"2349 CENTRE AVE, Pittsburgh, 15219",15219,HILL COMMUNITY DEVELOPMENT CORPORATION,Condemned/Dead End Property,2020-08-25,Fail,3,0010L00036000000,Active,40.4460588519,-79.9725921516,Middle Hill,6,5
80274,0125D00044000000,"6946 MONTICELLO ST #2, Pittsburgh, PA 15208",15208,BELL TIM,Condemned/Dead End Property,2026-03-06,Fail,2,0125D00044000000,Active,40.4604225992,-79.9010858022,Homewood West,9,12
80275,0060R00237000000,"1922 WESTMONT AVE, Pittsburgh, 15210",15210,LEJEUNE JOSEPH C & PAULINE A (W),Condemned/Dead End Property,2020-09-10,Fail,1,0060R00237000000,Active,40.3949910895,-79.988319516,Carrick,4,29
80276,0060R00237000000,"1922 WESTMONT AVE, Pittsburgh, 15210",15210,LEJEUNE JOSEPH C & PAULINE A (W),Condemned/Dead End Property,2025-01-07,Pass,0,0060R00237000000,Active,40.3949910895,-79.988319516,Carrick,4,29
80277,0022G00158000A00,"961 KIRKBRIDE ST, Pittsburgh, PA 15212",15212,PUGH NANNIE LERONIA,Condemned/Dead End Property,2022-06-27,Fail,1,0022G00158000A00,Active,40.459506269,-80.0212806538,California-Kirkbride,6,25
80278,0010D00175000000,"703 FRANCIS ST, Pittsburgh, 15219",15219,MORRISON SARAH,Condemned/Dead End Property,2020-08-14,Pass,0,0010D00175000000,Active,40.4510540396,-79.9702132444,Bedford Dwellings,6,5
80279,0010D00175000000,"703 FRANCIS ST, Pittsburgh, 15219",15219,MORRISON SARAH,Condemned/Dead End Property,2021-09-28,Fail,1,0010D00175000000,Active,40.4510540396,-79.9702132444,Bedford Dwellings,6,5
80280,0174H00221000000,No primary address specified,15221,GAINES OTIS JR & LAVORA,Condemned/Dead End Property,2020-10-16,Pass,0,0174H00221000000,Active,40.4591936657,-79.8846664248,Homewood North,9,13
80281,0232A00038000000,No primary address specified,15221,WADSWORTH WILLIAM H,Condemned/Dead End Property,2026-02-23,,,0232A00038000000,Active,40.4519637082,-79.8823170423,East Hills,9,13
80282,0014J00036000000,No primary address specified,15210,CITY OF PITTSBURGH,Condemned/Dead End Property,2022-08-03,Pass,0,0014J00036000000,Active,40.4169917741,-79.9954017974,Knoxville,3,30
80283,0173F00133000000,No primary address specified,15206,RITTER LEROY JR & GERALDINE E (W),Condemned/Dead End Property,2020-11-17,Pass,0,0173F00133000000,Active,40.4697195227,-79.8928185768,Lincoln-Lemington-Belmar,9,12
80284,0014R00025000000,"121 ZARA ST, Pittsburgh, 15210",15210,CITY OF PITTSBURGH,Condemned/Dead End Property,2020-09-10,Fail,2,0014R00025000000,Active,40.4160989177,-79.9892463649,Knoxville,3,30
80285,0040G00273000000,"4 ELMONT ST, Pittsburgh, 15205",15205,ERDNER CAROL L,Condemned/Dead End Property,2021-02-16,Fail,1,0040G00273000000,Active,40.4388656425,-80.0562635537,Crafton Heights,2,28
80286,0174P00190000000,"7319 HAMILTON AVE, Pittsburgh, 15208",15208,R T HOMEWOOD LLC,Condemned/Dead End Property,2020-09-01,Fail,1,0174P00190000000,Active,40.4541490457,-79.8945328178,Homewood South,9,13
80287,0077N00105000000,No primary address specified,15214,CITY OF PITTSBURGH,Condemned/Dead End Property,2023-02-17,Pass,0,0077N00105000000,Active,40.4739586762,-80.012366753,Perry South,6,26
80288,0046B00129000000,"2945 N CHARLES ST, Pittsburgh, 15214",15214,CITY OF PITTSBURGH,Condemned/Dead End Property,2023-09-20,Fail,2,0046B00129000000,Active,40.4710710114,-80.0096093377,Perry South,6,26
80289,0011J00165000A00,"51 VAN BRAAM ST, Pittsburgh, 15219",15219,LARE REALTY LLC,Condemned/Dead End Property,2022-04-07,Fail,3,0011J00165000A00,Active,40.4369327002,-79.9825246753,Bluff,6,1
80290,0033F00013000000,"236 MOORE AVE, Pittsburgh, PA 15210",15210,PITTSBURGH LAND BANK,Condemned/Dead End Property,2020-09-04,Fail,2,0033F00013000000,Active,40.4112556501,-79.9921749229,Knoxville,3,30
80291,0033F00013000000,"236 MOORE AVE, Pittsburgh, PA 15210",15210,PITTSBURGH LAND BANK,Condemned/Dead End Property,2022-11-21,,,0033F00013000000,Active,40.4112556501,-79.9921749229,Knoxville,3,30
80292,0010G00349000000,No primary address specified,15219,FINDLEY BEATRICE,Condemned/Dead End Property,2020-10-19,Pass,0,0010G00349000000,Active,40.449308972,-79.9736658511,Middle Hill,6,5
80293,0010H00316000000,"2830 WYLIE AVE, Pittsburgh, 15219",15219,HILL COMMUNITY DEVELOPMENT CORPORATION,Condemned/Dead End Property,2020-09-10,Fail,2,0010H00316000000,Active,40.4499234356,-79.9668447235,Middle Hill,6,5
80294,0056K00213000000,"207 E ELIZABETH ST, Pittsburgh, 15207",15207,EDDY VILMENAY,Condemned/Dead End Property,2021-09-07,Fail,1,0056K00213000000,Active,40.4076560817,-79.9412844669,Hazelwood,5,15
80295,0056K00213000000,"207 E ELIZABETH ST, Pittsburgh, 15207",15207,EDDY VILMENAY,Condemned/Dead End Property,2022-02-22,,,0056K00213000000,Active,40.4076560817,-79.9412844669,Hazelwood,5,15
80296,0138J00038000000,"2543 HOMEHURST AVE, Pittsburgh, PA 15234",15234,SNINSKY RONALD D,Condemned/Dead End Property,2025-10-27,Fail,3,0138J00038000000,Active,40.3791584685,-79.9984216503,Overbrook,4,32
80297,0056J00111000000,"5011 BLAIR ST, Pittsburgh, 15207",15207,CITY OF PITTSBURGH,Condemned/Dead End Property,2020-07-24,Fail,1,0056J00111000000,Active,40.4074659817,-79.9466144773,Hazelwood,5,15
80298,0004J00093000000,"511 GRACE ST, Pittsburgh, 15211",15211,CHESNEY VICTOR,Condemned/Dead End Property,2025-07-28,Pass,0,0004J00093000000,Active,40.4277502551,-80.0145988493,Mount Washington,2,19
80299,0004J00093000000,"511 GRACE ST, Pittsburgh, 15211",15211,CHESNEY VICTOR,Condemned/Dead End Property,2026-02-24,Fail,2,0004J00093000000,Active,40.4277502551,-80.0145988493,Mount Washington,2,19
80300,0014F00357000000,"836 FREELAND ST, Pittsburgh, 15210",15210,DAWSON JOHN E & WILMA M,Condemned/Dead End Property,2020-08-28,Fail,2,0014F00357000000,Active,40.4189741762,-79.9922420964,Allentown,3,18
80301,0014F00357000000,"836 FREELAND ST, Pittsburgh, 15210",15210,DAWSON JOHN E & WILMA M,Condemned/Dead End Property,2023-10-04,,,0014F00357000000,Active,40.4189741762,-79.9922420964,Allentown,3,18
80302,0014F00357000000,"836 FREELAND ST, Pittsburgh, 15210",15210,DAWSON JOHN E & WILMA M,Condemned/Dead End Property,2023-11-06,Pass,0,0014F00357000000,Active,40.4189741762,-79.9922420964,Allentown,3,18
80303,0046C00247000000,"402 LAWTON AVE, Pittsburgh, 15214",15214,INTISSAR LLC,Condemned/Dead End Property,2023-08-16,Pass,0,0046C00247000000,Active,40.4704670567,-80.0067041563,Perry South,6,26
80304,0014K00035000000,"834 LILLIAN ST, Pittsburgh, 15210",15210,BAG ENTERPRISES LLC,Condemned/Dead End Property,2020-12-23,Fail,2,0014K00035000000,Active,40.4185793181,-79.9922966119,Allentown,3,18
80305,0075B00238000000,"1807 DAVIS AVE, Pittsburgh, 15212",15212,"",Condemned/Dead End Property,2021-06-28,Fail,2,0075B00238000000,Active,40.4795437619,-80.0421898878,Brighton Heights,1,27
80306,0015L00057000A00,"70 LAFFERTY AVE, Pittsburgh, 15210",15210,GOODWIN WARREN & JOHN J ADAMS,Condemned/Dead End Property,2021-05-20,Fail,2,0015L00057000A00,Active,40.4174644375,-80.0071029588,Beltzhoover,3,18
80307,0174B00227000100,"7331 MOUNT VERNON ST, Pittsburgh, 15208",15208,VEGA JESSE DALTON,Condemned/Dead End Property,2022-05-13,Fail,2,0174B00227000100,Active,40.4606134814,-79.8915660961,Homewood North,9,13
80308,0124P00219000000,"547 LOWELL ST, Pittsburgh, 15206",15206,WALKER DELIA A,Condemned/Dead End Property,2024-02-28,Fail,3,0124P00219000000,Active,40.4634436667,-79.9096444312,Larimer,9,12
80309,0124P00219000000,"547 LOWELL ST, Pittsburgh, 15206",15206,WALKER DELIA A,Condemned/Dead End Property,2024-10-03,Fail,1,0124P00219000000,Active,40.4634436667,-79.9096444312,Larimer,9,12
80310,0022L00353000000,"1022 PENNSYLVANIA AVE, Pittsburgh, 15233",15233,"",Condemned/Dead End Property,2023-05-30,Fail,1,0022L00353000000,Active,40.4552632428,-80.021165782,Manchester,6,21
80311,0023E00299000000,"719 ARMANDALE ST, Pittsburgh, PA 15212",15212,BRUDER LEE & SUSAN (W),Condemned/Dead End Property,2020-08-21,Fail,1,0023E00299000000,Active,40.457864566,-80.0155056556,Central Northside,1,25
80312,0174E00227000000,"7207 IDLEWILD ST, Pittsburgh, 15208",15208,HOMEWOOD RENAISSANCE ASSOCIATION,Condemned/Dead End Property,2024-06-11,Fail,2,0174E00227000000,Active,40.4582721299,-79.8955377824,Homewood North,9,13
80313,0042N00154000000,"3148 HUXLEY ST, Pittsburgh, 15204",15204,SCHOFFSTALL DONALD G & PATRICIA E (W),Condemned/Dead End Property,2020-09-01,Fail,2,0042N00154000000,Active,40.454366602,-80.0627327191,Sheraden,2,20
80314,0014C00365000000,"932 MANTON Way, Pittsburgh, 15210",15210,"",Condemned/Dead End Property,2023-12-04,Fail,2,0014C00365000000,Active,40.4212205373,-79.9909259791,Allentown,3,18
80315,0174K00236000000,"7504 FELICIA Way, Pittsburgh, PA 15208",15208,CITY OF PITTSBURGH,Condemned/Dead End Property,2025-10-31,Fail,2,0174K00236000000,Active,40.4557308282,-79.8916720945,Homewood South,9,13
80316,0174E00008000000,"7143 MONTICELLO ST, Pittsburgh, 15208",15208,CANNON WILLIE JAMES & JUDY COMBS,Condemned/Dead End Property,2023-05-02,Pass,0,0174E00008000000,Active,40.4598545587,-79.8960519702,Homewood North,9,13
80317,0075L00238000000,"3303 FLEMING AVE, Pittsburgh, 15212",15212,"",Condemned/Dead End Property,2026-04-02,Fail,2,0075L00238000000,Active,40.4754301067,-80.0379192007,Brighton Heights,1,27
80318,0173E00306000000,"1410 GROTTO ST, Pittsburgh, 15206",15206,BETHEL CHUCH OF GOD IN CHRIST OF PITTSBURGH INC,Condemned/Dead End Property,2026-03-02,,,0173E00306000000,Active,40.4676051435,-79.8958647143,Lincoln-Lemington-Belmar,9,12
80319,0175D00240000000,"558 OAKWOOD ST, Pittsburgh, 15208",15221,TASSARI LOUIS R & MARY G (W),Condemned/Dead End Property,2020-09-08,Fail,2,0175D00240000000,Active,40.4504474032,-79.8840955223,East Hills,9,13
80320,0045S00130000000,"551 CHAUTAUQUA ST, Pittsburgh, 15214",15214,CULLEN EMMETT & LOUISE (W),Condemned/Dead End Property,2022-06-27,Fail,2,0045S00130000000,Active,40.4642184602,-80.0165668361,Perry South,6,25
80321,0045S00130000000,"551 CHAUTAUQUA ST, Pittsburgh, 15214",15214,CULLEN EMMETT & LOUISE (W),Condemned/Dead End Property,2025-02-17,Pass,0,0045S00130000000,Active,40.4642184602,-80.0165668361,Perry South,6,25
80322,0173A00069000000,No primary address specified,15206,BROWN CARL H,Condemned/Dead End Property,2024-06-27,Pass,0,0173A00069000000,Active,40.4710068392,-79.8959957591,Lincoln-Lemington-Belmar,9,12
80323,0172N00011000000,"6965 LEMINGTON AVE, Pittsburgh, 15206",15206,HAYES JAMES W & NAOMI M,Condemned/Dead End Property,2023-06-01,Fail,2,0172N00011000000,Active,40.4721986531,-79.8984929239,Lincoln-Lemington-Belmar,9,12
80324,0172N00011000000,"6965 LEMINGTON AVE, Pittsburgh, 15206",15206,HAYES JAMES W & NAOMI M,Condemned/Dead End Property,2023-11-20,,,0172N00011000000,Active,40.4721986531,-79.8984929239,Lincoln-Lemington-Belmar,9,12
80325,0070D00105000000,"3234 FARONIA ST, Pittsburgh, PA 15204",15204,BABAJANOVA RAKHIMA,Condemned/Dead End Property,2020-08-28,Pass,0,0070D00105000000,Active,40.4520082367,-80.0674633388,Sheraden,2,20
80326,0050M00273000000,"5434 KINCAID ST, Pittsburgh, PA 15206",15206,SFR3-050 LLC,Condemned/Dead End Property,2025-06-18,Fail,1,0050M00273000000,Active,40.4658697805,-79.9338568648,Garfield,9,11
80327,0060L00049000000,"108 W CHERRYHILL ST, Pittsburgh, 15210",15210,MC BRIDE JAMES,Condemned/Dead End Property,2020-08-27,Fail,2,0060L00049000000,Active,40.3979736509,-79.9903094981,Carrick,4,29
80328,0060L00049000000,"108 W CHERRYHILL ST, Pittsburgh, 15210",15210,MC BRIDE JAMES,Condemned/Dead End Property,2023-04-03,Pass,0,0060L00049000000,Active,40.3979736509,-79.9903094981,Carrick,4,29
80329,0015G00088000000,"93 INDUSTRY ST, Pittsburgh, 15210",15210,LAWSON HORACE JR & MURDIS,Condemned/Dead End Property,2020-09-01,Fail,3,0015G00088000000,Active,40.4197105042,-80.0068248756,Beltzhoover,3,18
80330,0062K00298000000,"2516 PLAINVIEW AVE, Pittsburgh, 15226",15226,JIAO DEQUAN,Condemned/Dead End Property,2020-09-08,Fail,1,0062K00298000000,Active,40.3979288626,-80.0247357227,Brookline,4,19
80331,0173L00065000000,"1504 OAKDENE ST, Pittsburgh, 15206",15206,STUBBS KENNETH LEE,Condemned/Dead End Property,2020-09-08,Fail,2,0173L00065000000,Active,40.4656185145,-79.890689296,Lincoln-Lemington-Belmar,9,12
80332,0027B00026000000,"916 CLARISSA ST, Pittsburgh, 15219",15219,CITY OF PITTSBURGH,Condemned/Dead End Property,2020-08-10,Fail,2,0027B00026000000,Active,40.4523019507,-79.9580096262,Upper Hill,6,5
80333,0010H00259000000,"2815 CENTRE AVE, Pittsburgh, 15219",15219,CITY OF PITTSBURGH,Condemned/Dead End Property,2026-01-13,Fail,2,0010H00259000000,Active,40.448213304,-79.9663423694,Middle Hill,6,5
80334,0015K00130000000,"10 CLIMAX ST, Pittsburgh, 15210",15210,SMITH BRIAN,Condemned/Dead End Property,2025-07-30,Fail,2,0015K00130000000,Active,40.4176583779,-80.0095266619,Beltzhoover,3,18
80335,0014N00108000000,No primary address specified,15210,KELLEY WILLIAM H & FLORENCE FRANCES,Condemned/Dead End Property,2022-10-26,Pass,0,0014N00108000000,Active,40.4161491399,-79.9985706988,Beltzhoover,3,18
80336,0173L00108000000,"1538 OBERLIN ST, Pittsburgh, 15206",15206,SNINSKY RON,Condemned/Dead End Property,2020-09-08,Fail,3,0173L00108000000,Active,40.4664436866,-79.8898408995,Lincoln-Lemington-Belmar,9,12
80337,0231K00272000000,"723 WILKINSBURG AVE, Pittsburgh, 15221",15221,BROCK ENIS D,Condemned/Dead End Property,2020-09-10,Fail,2,0231K00272000000,Active,40.4555563689,-79.8755853363,East Hills,9,13
80338,0231K00272000000,"723 WILKINSBURG AVE, Pittsburgh, 15221",15221,BROCK ENIS D,Condemned/Dead End Property,2024-04-09,,,0231K00272000000,Active,40.4555563689,-79.8755853363,East Hills,9,13
80339,0174G00185000000,"7438 HERMITAGE ST, Pittsburgh, 15208",15208,WNT DANIELS REAL ESTATE LLC,Condemned/Dead End Property,2020-10-14,Pass,0,0174G00185000000,Active,40.4586798538,-79.8894366873,Homewood North,9,13
80340,0231P00400000000,"2105 PARK HILL DR #N, Pittsburgh, PA 15221",15221,MAPLE RIDGE HOUSING PARTNERS LP,Condemned/Dead End Property,2024-12-31,Fail,2,0231P00400000000,Active,40.4531424688,-79.8747342247,East Hills,9,13
80341,0042R00135000000,"2927 CHARTIERS AVE, Pittsburgh, PA 15204",15204,TOMORROW REAL ESTATE LLC,Condemned/Dead End Property,2025-07-22,Fail,2,0042R00135000000,Active,40.4538728944,-80.0574513935,Sheraden,2,20
80342,0184P00296000000,"5601 HALCHESS ST, Pittsburgh, 15207",15207,IHHWT LLC,Condemned/Dead End Property,2024-03-08,Pass,0,0184P00296000000,Active,40.3673759769,-79.9086630315,Lincoln Place,5,31
80343,0049M00263000000,"4558 CARROLL ST, Pittsburgh, 15224",15224,"",Condemned/Dead End Property,2020-10-16,Pass,0,0049M00263000000,Active,40.4651986966,-79.9503671423,Bloomfield,7,9
